Channel 0,Channel 1,Channel 2,Channel 3,
4.83147378454305,4.663068199515692,4.803978995150828,4.713058725683368,
4.831161343754502,4.670566778440843,4.812414896441624,4.722119508551259,
4.83147378454305,4.674316067903419,4.814289541172911,4.724306594071095,
4.831786225331598,4.677440475788899,4.815226863538555,4.724931475648191,
4.83147378454305,4.676503153423255,4.810227810921788,4.719619982242875,
4.831786225331598,4.678065357365995,4.811165133287432,4.718995100665779,
4.83147378454305,4.673378745537775,4.810540251710336,4.718995100665779,
4.83147378454305,4.667129929766816,4.807415843824856,4.7161831335688476,
4.832098666120146,4.664317962669884,4.797730179379869,4.703373061238381,
4.831786225331598,4.670879219229391,4.805541199093568,4.711808962529176,
4.831161343754502,4.661505995572952,4.797417738591321,4.700561094141449,
4.83147378454305,4.662130877150048,4.790544041243265,4.691500311273558,
4.831161343754502,4.661193554784404,4.793356008340197,4.6924376336392015,
4.83147378454305,4.654319857436349,4.793356008340197,4.6930625152162975,
4.831786225331598,4.653382535070705,4.793668449128745,4.6933749560048454,
4.83147378454305,4.658069146898924,4.796792857014225,4.697124245467421,
4.832098666120146,4.65869402847602,4.799604824111157,4.699311330987257,
4.830848902965954,4.659631350841664,4.794918212282937,4.699311330987257,
4.832098666120146,4.6683796929210075,4.803041672785184,4.707747232278052,
4.831786225331598,4.664630403458432,4.80679096224776,4.713683607260464,
4.83147378454305,4.663068199515692,4.804916317516472,4.711808962529176,
4.83147378454305,4.669629456075199,4.80679096224776,4.717745337511587,
4.831786225331598,4.679002679731639,4.818351271424035,4.730867850630602,
4.831786225331598,4.672128982383583,4.81147757407598,4.722744390128355,
4.831161343754502,4.678690238943091,4.8133522188072675,4.722119508551259,
4.831786225331598,4.673378745537775,4.813977100384363,4.724931475648191,
4.831786225331598,4.666817488978268,4.808665606979048,4.7158706927803,
4.83147378454305,4.66494284424698,4.80522875830502,4.710559199374984,
4.832098666120146,4.660881113995856,4.8005421464768006,4.706185028335312,
4.831161343754502,4.66338064030424,4.799917264899705,4.701498416507093,
4.83147378454305,4.6618184363615,4.799604824111157,4.701810857295641,
4.83147378454305,4.6558820613790886,4.795543093860033,4.697749127044517,
4.831161343754502,4.647758600876841,4.7889818373005255,4.686813699445338,
4.831161343754502,4.647446160088293,4.790544041243265,4.689000784965174,
4.83147378454305,4.648071041665389,4.792418685974553,4.690250548119366,
4.830848902965954,4.651195449550869,4.789919159666169,4.689938107330818,
4.83147378454305,4.658069146898924,4.798667501745513,4.700873534929997,
4.83147378454305,4.6561945021676365,4.8005421464768006,4.703373061238381,
4.831786225331598,4.660568673207308,4.794605771494389,4.700248653352901,
4.83147378454305,4.669317015286651,4.795855534648581,4.7049352651811205,
4.831161343754502,4.677128035000351,4.806478521459212,4.713058725683368,
4.832098666120146,4.676190712634707,4.807103403036308,4.719619982242875,
4.831786225331598,4.686813699445338,4.815851745115651,4.728055883533671,
4.831161343754502,4.684001732348406,4.816476626692747,4.727431001956575,
4.83147378454305,4.68181464682857,4.81147757407598,4.722744390128355,
4.831786225331598,4.682127087617118,4.8011670280538965,4.717745337511587,
4.832098666120146,4.68806346259953,4.812102455653076,4.723369271705451,
4.83147378454305,4.674316067903419,4.80991537013324,4.7174328967230394,
4.83147378454305,4.6683796929210075,4.803354113573732,4.709934317797888,
4.83147378454305,4.6686921337095555,4.8005421464768006,4.703997942815477,
4.83147378454305,4.6683796929210075,4.804603876727924,4.707747232278052,
4.83147378454305,4.657444265321828,4.792106245186005,4.693999837581941,
4.831161343754502,4.657444265321828,4.78835695572343,4.68962566654227,
4.831161343754502,4.6571318245332805,4.791793804397457,4.690562988907914,
4.830848902965954,4.6561945021676365,4.793668449128745,4.694937159947585,
4.83147378454305,4.658069146898924,4.798355060956965,4.700873534929997,
4.83147378454305,4.657756706110376,4.798979942534061,4.701810857295641,
4.831786225331598,4.659943791630212,4.798667501745513,4.703060620449833,
4.831786225331598,4.66650504818972,4.798979942534061,4.703373061238381,
4.83147378454305,4.669317015286651,4.796480416225677,4.705560146758216,
4.83147378454305,4.677128035000351,4.805853639882116,4.712121403317724,
4.83147378454305,4.677128035000351,4.81147757407598,4.719932423031423,
4.83147378454305,4.679627561308735,4.816789067481295,4.72961808747641,
4.831161343754502,4.679002679731639,4.816789067481295,4.727118561168027,
4.83147378454305,4.677440475788899,4.8133522188072675,4.723369271705451,
4.83147378454305,4.676503153423255,4.810852692498884,4.719619982242875,
4.83147378454305,4.674940949480515,4.808665606979048,4.714933370414656,
4.831786225331598,4.672128982383583,4.808978047767596,4.7164955743573955,
4.831161343754502,4.66650504818972,4.806166080670664,4.712121403317724,
4.831161343754502,4.663693081092788,4.8017919096309924,4.70649746912386,
4.831161343754502,4.66338064030424,4.798042620168417,4.701185975718545,
4.832098666120146,4.662130877150048,4.797105297802773,4.698061567833065,
4.83147378454305,4.653382535070705,4.794605771494389,4.696186923101777,
4.830536462177406,4.646821278511197,4.793356008340197,4.6930625152162975,
4.831786225331598,4.647446160088293,4.7889818373005255,4.690875429696462,
4.83147378454305,4.657444265321828,4.797417738591321,4.699311330987257,
4.83147378454305,4.653694975859253,4.799292383322609,4.695249600736133,
4.83147378454305,4.651195449550869,4.793980889917293,4.695249600736133,
4.83147378454305,4.662130877150048,4.8017919096309924,4.7080596730666,
4.831161343754502,4.657756706110376,4.8008545872653485,4.70649746912386,
4.831786225331598,4.662443317938596,4.805853639882116,4.713683607260464,
4.831786225331598,4.664630403458432,4.803978995150828,4.71430848883756,
4.831786225331598,4.677752916577447,4.812414896441624,4.723369271705451,
4.83147378454305,4.679315120520187,4.816476626692747,4.726493679590931,
4.831161343754502,4.674940949480515,4.807728284613404,4.718995100665779,
4.831786225331598,4.679002679731639,4.799604824111157,4.713058725683368,
4.831786225331598,4.68493905471405,4.811165133287432,4.722431949339807,
4.83147378454305,4.674003627114871,4.807728284613404,4.71430848883756,
4.831161343754502,4.6690045744981035,4.8083531661905,4.7161831335688476,
4.831786225331598,4.660568673207308,4.8005421464768006,4.70649746912386,
4.83147378454305,4.663693081092788,4.799917264899705,4.703373061238381,
4.83147378454305,4.659943791630212,4.796167975437129,4.696499363890325,
4.831786225331598,4.650258127185225,4.789919159666169,4.687751021810982,
4.831786225331598,4.649008364031033,4.790856482031813,4.69118787048501,
4.83147378454305,4.651507890339417,4.778046409701346,4.68962566654227,
4.831786225331598,4.669941896863747,4.790231600454717,4.697749127044517,
4.832411106908694,4.670879219229391,4.799604824111157,4.70649746912386,
4.83147378454305,4.6686921337095555,4.806478521459212,4.710871640163532,
4.831786225331598,4.662755758727144,4.799292383322609,4.706185028335312,
4.831161343754502,4.670879219229391,4.805541199093568,4.712433844106272,
4.831161343754502,4.669629456075199,4.8083531661905,4.7164955743573955,
4.83147378454305,4.672128982383583,4.8127273372301715,4.721807067762711,
4.831161343754502,4.676815594211803,4.818351271424035,4.7283683243222185,
4.83147378454305,4.674003627114871,4.815851745115651,4.726806120379479,
4.83147378454305,4.672128982383583,4.8136646595958155,4.725243916436739,
4.83147378454305,4.667754811343912,4.808040725401952,4.717745337511587,
4.832411106908694,4.669317015286651,4.805853639882116,4.713058725683368,
4.83147378454305,4.6686921337095555,4.805541199093568,4.711496521740628,
4.83147378454305,4.66494284424698,4.798667501745513,4.7046228243925725,
4.83147378454305,4.6686921337095555,4.800229705688253,4.7052477059696685,
4.831161343754502,4.665567725824076,4.80366655436228,4.70962187700934,
4.83147378454305,4.654632298224897,4.796792857014225,4.699936212564353,
4.831786225331598,4.649633245608129,4.790856482031813,4.689938107330818,
4.831161343754502,4.649633245608129,4.787732074146334,4.687126140233886,
4.831786225331598,4.6565069429561845,4.794918212282937,4.694937159947585,
4.830848902965954,4.654632298224897,4.796480416225677,4.697749127044517,
4.83147378454305,4.6568193837447325,4.795855534648581,4.697749127044517,
4.83147378454305,4.662443317938596,4.799917264899705,4.703685502026929,
4.832098666120146,4.660881113995856,4.798667501745513,4.7043103836040245,
4.831161343754502,4.66650504818972,4.798667501745513,4.705872587546764,
4.831161343754502,4.671504100806487,4.805541199093568,4.714933370414656,
4.831786225331598,4.672753863960679,4.8136646595958155,4.725556357225287,
4.831786225331598,4.674003627114871,4.81147757407598,4.722431949339807,
4.830848902965954,4.68181464682857,4.818976153001131,4.73118029141915,
4.83147378454305,4.673378745537775,4.807103403036308,4.718370219088683,
4.831786225331598,4.679315120520187,4.809290488556144,4.719619982242875,
4.831786225331598,4.676190712634707,4.811165133287432,4.721182186185615,
4.831786225331598,4.6686921337095555,4.806478521459212,4.712121403317724,
4.83147378454305,4.667754811343912,4.80366655436228,4.707434791489504,
4.831786225331598,4.665567725824076,4.805541199093568,4.710871640163532,
4.831161343754502,4.659006469264568,4.8011670280538965,4.7049352651811205,
4.83147378454305,4.6558820613790886,4.793043567551649,4.6921251928506535,
4.831161343754502,4.653694975859253,4.790544041243265,4.68962566654227,
4.831161343754502,4.651195449550869,4.783045462318114,4.68337685077131,
4.83147378454305,4.660568673207308,4.795543093860033,4.697124245467421,
4.83147378454305,4.6561945021676365,4.795230653071485,4.696811804678873,
4.83147378454305,4.6618184363615,4.797417738591321,4.702123298084189,
4.831786225331598,4.665880166612624,4.803354113573732,4.707747232278052,
4.83147378454305,4.66338064030424,4.80210435041954,4.7052477059696685,
4.83147378454305,4.666192607401172,4.804916317516472,4.708684554643696,
4.83147378454305,4.666817488978268,4.803354113573732,4.7080596730666,
4.831161343754502,4.673378745537775,4.810852692498884,4.719932423031423,
4.832411106908694,4.676815594211803,4.815851745115651,4.725556357225287,
4.831161343754502,4.676815594211803,4.815226863538555,4.725556357225287,
4.831786225331598,4.677752916577447,4.814289541172911,4.723681712493999,
4.83147378454305,4.674940949480515,4.807728284613404,4.714933370414656,
4.83147378454305,4.674628508691967,4.807728284613404,4.715245811203204,
4.832098666120146,4.671816541595035,4.808978047767596,4.7168080151459435,
4.831161343754502,4.664005521881336,4.807728284613404,4.7158706927803,
4.83147378454305,4.659318910053116,4.80366655436228,4.705560146758216,
4.83147378454305,4.6571318245332805,4.797417738591321,4.698061567833065,
4.831786225331598,4.657756706110376,4.794293330705841,4.693687396793393,
4.83147378454305,4.650883008762321,4.787107192569238,4.684626613925502,
4.831161343754502,4.654007416647801,4.78679475178069,4.685251495502598,
4.831161343754502,4.658069146898924,4.792418685974553,4.6924376336392015,
4.83147378454305,4.657756706110376,4.797105297802773,4.699623771775805,
4.83147378454305,4.6571318245332805,4.799292383322609,4.703373061238381,
4.831786225331598,4.660568673207308,4.799292383322609,4.701810857295641,
4.83147378454305,4.66494284424698,4.8014794688424445,4.705560146758216,
4.831786225331598,4.667442370555364,4.80679096224776,4.712433844106272,
4.831161343754502,4.665880166612624,4.806478521459212,4.710559199374984,
4.83147378454305,4.670566778440843,4.814289541172911,4.721182186185615,
4.831786225331598,4.671504100806487,4.814601981961459,4.723056830916903,
4.831786225331598,4.676190712634707,4.803354113573732,4.718057778300135,
4.832098666120146,4.687126140233886,4.811165133287432,4.722744390128355,
4.831786225331598,4.6808773244629265,4.812414896441624,4.721807067762711,
4.831786225331598,4.674940949480515,4.810227810921788,4.719307541454327,
4.831161343754502,4.669941896863747,4.804291435939376,4.709309436220792,
4.83147378454305,4.669941896863747,4.804291435939376,4.710559199374984,
4.83147378454305,4.665567725824076,4.799292383322609,4.702748179661285,
4.831786225331598,4.666817488978268,4.792106245186005,4.698686449410161,
4.83147378454305,4.6680672521324595,4.794605771494389,4.691500311273558,
4.831786225331598,4.6565069429561845,4.7896067188776215,4.688375903388078,
4.83147378454305,4.654319857436349,4.78679475178069,4.68806346259953,
4.83147378454305,4.66025623241876,4.792106245186005,4.6921251928506535,
4.831161343754502,4.660881113995856,4.797105297802773,4.699936212564353,
4.831786225331598,4.659006469264568,4.796480416225677,4.701498416507093,
4.83147378454305,4.664317962669884,4.783357903106662,4.702123298084189,
4.831786225331598,4.6808773244629265,4.805853639882116,4.7174328967230394,
4.832098666120146,4.670879219229391,4.810540251710336,4.718370219088683,
4.83147378454305,4.66650504818972,4.805541199093568,4.710871640163532,
4.831786225331598,4.674003627114871,4.810540251710336,4.718057778300135,
4.831786225331598,4.679315120520187,4.818038830635487,4.724931475648191,
4.831786225331598,4.674940949480515,4.811165133287432,4.722744390128355,
4.831786225331598,4.6802524428858305,4.810852692498884,4.721182186185615,
4.83147378454305,4.679627561308735,4.813977100384363,4.720869745397067,
4.83147378454305,4.671816541595035,4.8011670280538965,4.71118408095208,
4.830536462177406,4.678690238943091,4.807415843824856,4.713683607260464,
4.831786225331598,4.669629456075199,4.8008545872653485,4.707747232278052,
4.831786225331598,4.672753863960679,4.80366655436228,4.70962187700934,
4.831161343754502,4.667129929766816,4.803041672785184,4.706185028335312,
4.831161343754502,4.659006469264568,4.797730179379869,4.697749127044517,
4.83147378454305,4.651195449550869,4.793668449128745,4.6933749560048454,
